REF_DATE,GEO,DGUID,Components of population growth,Gender,Age group,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE
2018/2019,"Wood Buffalo (CA), Alberta",2021S0504860,Births,Total - gender,All ages,Persons,249,units,0,v1590465279,140.1.1.1,1301
2019/2020,"Wood Buffalo (CA), Alberta",2021S0504860,Births,Total - gender,All ages,Persons,249,units,0,v1590465279,140.1.1.1,1260
2020/2021,"Wood Buffalo (CA), Alberta",2021S0504860,Births,Total - gender,All ages,Persons,249,units,0,v1590465279,140.1.1.1,1077
2021/2022,"Wood Buffalo (CA), Alberta",2021S0504860,Births,Total - gender,All ages,Persons,249,units,0,v1590465279,140.1.1.1,1053
2022/2023,"Wood Buffalo (CA), Alberta",2021S0504860,Births,Total - gender,All ages,Persons,249,units,0,v1590465279,140.1.1.1,964
2023/2024,"Wood Buffalo (CA), Alberta",2021S0504860,Births,Total - gender,All ages,Persons,249,units,0,v1590465279,140.1.1.1,999
2017/2018,"Wood Buffalo (CA), Alberta",2021S0504860,Deaths,Total - gender,All ages,Persons,249,units,0,v1590465621,140.2.1.1,172
2018/2019,"Wood Buffalo (CA), Alberta",2021S0504860,Deaths,Total - gender,All ages,Persons,249,units,0,v1590465621,140.2.1.1,163
2019/2020,"Wood Buffalo (CA), Alberta",2021S0504860,Deaths,Total - gender,All ages,Persons,249,units,0,v1590465621,140.2.1.1,213
2020/2021,"Wood Buffalo (CA), Alberta",2021S0504860,Deaths,Total - gender,All ages,Persons,249,units,0,v1590465621,140.2.1.1,235
2021/2022,"Wood Buffalo (CA), Alberta",2021S0504860,Deaths,Total - gender,All ages,Persons,249,units,0,v1590465621,140.2.1.1,243
2022/2023,"Wood Buffalo (CA), Alberta",2021S0504860,Deaths,Total - gender,All ages,Persons,249,units,0,v1590465621,140.2.1.1,236
2023/2024,"Wood Buffalo (CA), Alberta",2021S0504860,Deaths,Total - gender,All ages,Persons,249,units,0,v1590465621,140.2.1.1,246
2017/2018,"Wood Buffalo (CA), Alberta",2021S0504860,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590465963,140.3.1.1,997
2018/2019,"Wood Buffalo (CA), Alberta",2021S0504860,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590465963,140.3.1.1,983
2019/2020,"Wood Buffalo (CA), Alberta",2021S0504860,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590465963,140.3.1.1,740
2020/2021,"Wood Buffalo (CA), Alberta",2021S0504860,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590465963,140.3.1.1,435
2021/2022,"Wood Buffalo (CA), Alberta",2021S0504860,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590465963,140.3.1.1,807
2022/2023,"Wood Buffalo (CA), Alberta",2021S0504860,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590465963,140.3.1.1,883
2023/2024,"Wood Buffalo (CA), Alberta",2021S0504860,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590465963,140.3.1.1,1035
2017/2018,"Wood Buffalo (CA), Alberta",2021S0504860,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590466647,140.5.1.1,148
2018/2019,"Wood Buffalo (CA), Alberta",2021S0504860,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590466647,140.5.1.1,159
2019/2020,"Wood Buffalo (CA), Alberta",2021S0504860,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590466647,140.5.1.1,116
2020/2021,"Wood Buffalo (CA), Alberta",2021S0504860,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590466647,140.5.1.1,96
2021/2022,"Wood Buffalo (CA), Alberta",2021S0504860,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590466647,140.5.1.1,152
2022/2023,"Wood Buffalo (CA), Alberta",2021S0504860,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590466647,140.5.1.1,162
2023/2024,"Wood Buffalo (CA), Alberta",2021S0504860,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590466647,140.5.1.1,167
2017/2018,"Wetaskiwin (CA), Alberta",2021S0504865,Births,Total - gender,All ages,Persons,249,units,0,v1590468705,141.1.1.1,147
2018/2019,"Wetaskiwin (CA), Alberta",2021S0504865,Births,Total - gender,All ages,Persons,249,units,0,v1590468705,141.1.1.1,144
2019/2020,"Wetaskiwin (CA), Alberta",2021S0504865,Births,Total - gender,All ages,Persons,249,units,0,v1590468705,141.1.1.1,143
2020/2021,"Wetaskiwin (CA), Alberta",2021S0504865,Births,Total - gender,All ages,Persons,249,units,0,v1590468705,141.1.1.1,142
2021/2022,"Wetaskiwin (CA), Alberta",2021S0504865,Births,Total - gender,All ages,Persons,249,units,0,v1590468705,141.1.1.1,94
2022/2023,"Wetaskiwin (CA), Alberta",2021S0504865,Births,Total - gender,All ages,Persons,249,units,0,v1590468705,141.1.1.1,99
2023/2024,"Wetaskiwin (CA), Alberta",2021S0504865,Births,Total - gender,All ages,Persons,249,units,0,v1590468705,141.1.1.1,103
2017/2018,"Wetaskiwin (CA), Alberta",2021S0504865,Deaths,Total - gender,All ages,Persons,249,units,0,v1590469047,141.2.1.1,163
2018/2019,"Wetaskiwin (CA), Alberta",2021S0504865,Deaths,Total - gender,All ages,Persons,249,units,0,v1590469047,141.2.1.1,147
2019/2020,"Wetaskiwin (CA), Alberta",2021S0504865,Deaths,Total - gender,All ages,Persons,249,units,0,v1590469047,141.2.1.1,150
2020/2021,"Wetaskiwin (CA), Alberta",2021S0504865,Deaths,Total - gender,All ages,Persons,249,units,0,v1590469047,141.2.1.1,154
2021/2022,"Wetaskiwin (CA), Alberta",2021S0504865,Deaths,Total - gender,All ages,Persons,249,units,0,v1590469047,141.2.1.1,180
2022/2023,"Wetaskiwin (CA), Alberta",2021S0504865,Deaths,Total - gender,All ages,Persons,249,units,0,v1590469047,141.2.1.1,185
2023/2024,"Wetaskiwin (CA), Alberta",2021S0504865,Deaths,Total - gender,All ages,Persons,249,units,0,v1590469047,141.2.1.1,194
2017/2018,"Wetaskiwin (CA), Alberta",2021S0504865,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590469389,141.3.1.1,57
2018/2019,"Wetaskiwin (CA), Alberta",2021S0504865,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590469389,141.3.1.1,69
2019/2020,"Wetaskiwin (CA), Alberta",2021S0504865,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590469389,141.3.1.1,41
2020/2021,"Wetaskiwin (CA), Alberta",2021S0504865,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590469389,141.3.1.1,27
2021/2022,"Wetaskiwin (CA), Alberta",2021S0504865,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590469389,141.3.1.1,40
2022/2023,"Wetaskiwin (CA), Alberta",2021S0504865,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590469389,141.3.1.1,73
2023/2024,"Wetaskiwin (CA), Alberta",2021S0504865,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590469389,141.3.1.1,67
2017/2018,"Wetaskiwin (CA), Alberta",2021S0504865,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590470073,141.5.1.1,14
2018/2019,"Wetaskiwin (CA), Alberta",2021S0504865,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590470073,141.5.1.1,12
2019/2020,"Wetaskiwin (CA), Alberta",2021S0504865,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590470073,141.5.1.1,2
2020/2021,"Wetaskiwin (CA), Alberta",2021S0504865,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590470073,141.5.1.1,6
2021/2022,"Wetaskiwin (CA), Alberta",2021S0504865,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590470073,141.5.1.1,30
2022/2023,"Wetaskiwin (CA), Alberta",2021S0504865,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590470073,141.5.1.1,19
2023/2024,"Wetaskiwin (CA), Alberta",2021S0504865,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590470073,141.5.1.1,19
2017/2018,"Cranbrook (CA), British Columbia",2021S0504905,Births,Total - gender,All ages,Persons,249,units,0,v1590485835,142.1.1.1,204
2018/2019,"Cranbrook (CA), British Columbia",2021S0504905,Births,Total - gender,All ages,Persons,249,units,0,v1590485835,142.1.1.1,205
2019/2020,"Cranbrook (CA), British Columbia",2021S0504905,Births,Total - gender,All ages,Persons,249,units,0,v1590485835,142.1.1.1,196
2020/2021,"Cranbrook (CA), British Columbia",2021S0504905,Births,Total - gender,All ages,Persons,249,units,0,v1590485835,142.1.1.1,207
2021/2022,"Cranbrook (CA), British Columbia",2021S0504905,Births,Total - gender,All ages,Persons,249,units,0,v1590485835,142.1.1.1,215
2022/2023,"Cranbrook (CA), British Columbia",2021S0504905,Births,Total - gender,All ages,Persons,249,units,0,v1590485835,142.1.1.1,190
2023/2024,"Cranbrook (CA), British Columbia",2021S0504905,Births,Total - gender,All ages,Persons,249,units,0,v1590485835,142.1.1.1,198
2017/2018,"Cranbrook (CA), British Columbia",2021S0504905,Deaths,Total - gender,All ages,Persons,249,units,0,v1590486177,142.2.1.1,235
2018/2019,"Cranbrook (CA), British Columbia",2021S0504905,Deaths,Total - gender,All ages,Persons,249,units,0,v1590486177,142.2.1.1,259
2019/2020,"Cranbrook (CA), British Columbia",2021S0504905,Deaths,Total - gender,All ages,Persons,249,units,0,v1590486177,142.2.1.1,268
2020/2021,"Cranbrook (CA), British Columbia",2021S0504905,Deaths,Total - gender,All ages,Persons,249,units,0,v1590486177,142.2.1.1,273
2021/2022,"Cranbrook (CA), British Columbia",2021S0504905,Deaths,Total - gender,All ages,Persons,249,units,0,v1590486177,142.2.1.1,334
2022/2023,"Cranbrook (CA), British Columbia",2021S0504905,Deaths,Total - gender,All ages,Persons,249,units,0,v1590486177,142.2.1.1,340
2023/2024,"Cranbrook (CA), British Columbia",2021S0504905,Deaths,Total - gender,All ages,Persons,249,units,0,v1590486177,142.2.1.1,334
2017/2018,"Cranbrook (CA), British Columbia",2021S0504905,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590486519,142.3.1.1,76
2018/2019,"Cranbrook (CA), British Columbia",2021S0504905,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590486519,142.3.1.1,66
2019/2020,"Cranbrook (CA), British Columbia",2021S0504905,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590486519,142.3.1.1,80
2020/2021,"Cranbrook (CA), British Columbia",2021S0504905,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590486519,142.3.1.1,46
2021/2022,"Cranbrook (CA), British Columbia",2021S0504905,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590486519,142.3.1.1,156
2022/2023,"Cranbrook (CA), British Columbia",2021S0504905,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590486519,142.3.1.1,114
2023/2024,"Cranbrook (CA), British Columbia",2021S0504905,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590486519,142.3.1.1,73
2017/2018,"Cranbrook (CA), British Columbia",2021S0504905,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590487203,142.5.1.1,115
2018/2019,"Cranbrook (CA), British Columbia",2021S0504905,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590487203,142.5.1.1,79
2019/2020,"Cranbrook (CA), British Columbia",2021S0504905,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590487203,142.5.1.1,49
2020/2021,"Cranbrook (CA), British Columbia",2021S0504905,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590487203,142.5.1.1,78
2021/2022,"Cranbrook (CA), British Columbia",2021S0504905,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590487203,142.5.1.1,61
2022/2023,"Cranbrook (CA), British Columbia",2021S0504905,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590487203,142.5.1.1,72
2023/2024,"Cranbrook (CA), British Columbia",2021S0504905,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590487203,142.5.1.1,74
2017/2018,"Nelson (CA), British Columbia",2021S0504907,Births,Total - gender,All ages,Persons,249,units,0,v1590489261,143.1.1.1,124
2018/2019,"Nelson (CA), British Columbia",2021S0504907,Births,Total - gender,All ages,Persons,249,units,0,v1590489261,143.1.1.1,157
2019/2020,"Nelson (CA), British Columbia",2021S0504907,Births,Total - gender,All ages,Persons,249,units,0,v1590489261,143.1.1.1,132
2020/2021,"Nelson (CA), British Columbia",2021S0504907,Births,Total - gender,All ages,Persons,249,units,0,v1590489261,143.1.1.1,137
2021/2022,"Nelson (CA), British Columbia",2021S0504907,Births,Total - gender,All ages,Persons,249,units,0,v1590489261,143.1.1.1,105
2022/2023,"Nelson (CA), British Columbia",2021S0504907,Births,Total - gender,All ages,Persons,249,units,0,v1590489261,143.1.1.1,126
2023/2024,"Nelson (CA), British Columbia",2021S0504907,Births,Total - gender,All ages,Persons,249,units,0,v1590489261,143.1.1.1,130
2017/2018,"Nelson (CA), British Columbia",2021S0504907,Deaths,Total - gender,All ages,Persons,249,units,0,v1590489603,143.2.1.1,158
2018/2019,"Nelson (CA), British Columbia",2021S0504907,Deaths,Total - gender,All ages,Persons,249,units,0,v1590489603,143.2.1.1,180
2019/2020,"Nelson (CA), British Columbia",2021S0504907,Deaths,Total - gender,All ages,Persons,249,units,0,v1590489603,143.2.1.1,163
2020/2021,"Nelson (CA), British Columbia",2021S0504907,Deaths,Total - gender,All ages,Persons,249,units,0,v1590489603,143.2.1.1,153
2021/2022,"Nelson (CA), British Columbia",2021S0504907,Deaths,Total - gender,All ages,Persons,249,units,0,v1590489603,143.2.1.1,219
2022/2023,"Nelson (CA), British Columbia",2021S0504907,Deaths,Total - gender,All ages,Persons,249,units,0,v1590489603,143.2.1.1,200
2023/2024,"Nelson (CA), British Columbia",2021S0504907,Deaths,Total - gender,All ages,Persons,249,units,0,v1590489603,143.2.1.1,192
2017/2018,"Nelson (CA), British Columbia",2021S0504907,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590489945,143.3.1.1,65
2018/2019,"Nelson (CA), British Columbia",2021S0504907,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590489945,143.3.1.1,76
2019/2020,"Nelson (CA), British Columbia",2021S0504907,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590489945,143.3.1.1,71
2020/2021,"Nelson (CA), British Columbia",2021S0504907,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590489945,143.3.1.1,74
2021/2022,"Nelson (CA), British Columbia",2021S0504907,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590489945,143.3.1.1,218
2022/2023,"Nelson (CA), British Columbia",2021S0504907,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590489945,143.3.1.1,133
2023/2024,"Nelson (CA), British Columbia",2021S0504907,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590489945,143.3.1.1,180
2017/2018,"Nelson (CA), British Columbia",2021S0504907,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590490629,143.5.1.1,85
2018/2019,"Nelson (CA), British Columbia",2021S0504907,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590490629,143.5.1.1,70
2019/2020,"Nelson (CA), British Columbia",2021S0504907,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590490629,143.5.1.1,34
2020/2021,"Nelson (CA), British Columbia",2021S0504907,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590490629,143.5.1.1,39
2021/2022,"Nelson (CA), British Columbia",2021S0504907,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590490629,143.5.1.1,57
2022/2023,"Nelson (CA), British Columbia",2021S0504907,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590490629,143.5.1.1,28
2023/2024,"Nelson (CA), British Columbia",2021S0504907,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590490629,143.5.1.1,28
2017/2018,"Trail (CA), British Columbia",2021S0504910,Births,Total - gender,All ages,Persons,249,units,0,v1590492687,144.1.1.1,79
2018/2019,"Trail (CA), British Columbia",2021S0504910,Births,Total - gender,All ages,Persons,249,units,0,v1590492687,144.1.1.1,93
2019/2020,"Trail (CA), British Columbia",2021S0504910,Births,Total - gender,All ages,Persons,249,units,0,v1590492687,144.1.1.1,89
2020/2021,"Trail (CA), British Columbia",2021S0504910,Births,Total - gender,All ages,Persons,249,units,0,v1590492687,144.1.1.1,96
2021/2022,"Trail (CA), British Columbia",2021S0504910,Births,Total - gender,All ages,Persons,249,units,0,v1590492687,144.1.1.1,113
2022/2023,"Trail (CA), British Columbia",2021S0504910,Births,Total - gender,All ages,Persons,249,units,0,v1590492687,144.1.1.1,98
2023/2024,"Trail (CA), British Columbia",2021S0504910,Births,Total - gender,All ages,Persons,249,units,0,v1590492687,144.1.1.1,102
2017/2018,"Trail (CA), British Columbia",2021S0504910,Deaths,Total - gender,All ages,Persons,249,units,0,v1590493029,144.2.1.1,194
2018/2019,"Trail (CA), British Columbia",2021S0504910,Deaths,Total - gender,All ages,Persons,249,units,0,v1590493029,144.2.1.1,179
2019/2020,"Trail (CA), British Columbia",2021S0504910,Deaths,Total - gender,All ages,Persons,249,units,0,v1590493029,144.2.1.1,180
2020/2021,"Trail (CA), British Columbia",2021S0504910,Deaths,Total - gender,All ages,Persons,249,units,0,v1590493029,144.2.1.1,184
2021/2022,"Trail (CA), British Columbia",2021S0504910,Deaths,Total - gender,All ages,Persons,249,units,0,v1590493029,144.2.1.1,237
2022/2023,"Trail (CA), British Columbia",2021S0504910,Deaths,Total - gender,All ages,Persons,249,units,0,v1590493029,144.2.1.1,213
2023/2024,"Trail (CA), British Columbia",2021S0504910,Deaths,Total - gender,All ages,Persons,249,units,0,v1590493029,144.2.1.1,203
2017/2018,"Trail (CA), British Columbia",2021S0504910,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590493371,144.3.1.1,31
2018/2019,"Trail (CA), British Columbia",2021S0504910,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590493371,144.3.1.1,31
2019/2020,"Trail (CA), British Columbia",2021S0504910,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590493371,144.3.1.1,30
2020/2021,"Trail (CA), British Columbia",2021S0504910,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590493371,144.3.1.1,25
2021/2022,"Trail (CA), British Columbia",2021S0504910,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590493371,144.3.1.1,92
2022/2023,"Trail (CA), British Columbia",2021S0504910,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590493371,144.3.1.1,60
2023/2024,"Trail (CA), British Columbia",2021S0504910,Immigrants,Total - gender,All ages,Persons,249,units,0,v1590493371,144.3.1.1,108
2017/2018,"Trail (CA), British Columbia",2021S0504910,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590494055,144.5.1.1,34
2018/2019,"Trail (CA), British Columbia",2021S0504910,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590494055,144.5.1.1,36
2019/2020,"Trail (CA), British Columbia",2021S0504910,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590494055,144.5.1.1,65
2020/2021,"Trail (CA), British Columbia",2021S0504910,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590494055,144.5.1.1,9
2021/2022,"Trail (CA), British Columbia",2021S0504910,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590494055,144.5.1.1,13
2022/2023,"Trail (CA), British Columbia",2021S0504910,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590494055,144.5.1.1,8
2023/2024,"Trail (CA), British Columbia",2021S0504910,Emigrants,Total - gender,All ages,Persons,249,units,0,v1590494055,144.5.1.1,8
2017/2018,"Penticton (CA), British Columbia",2021S0504913,Births,Total - gender,All ages,Persons,249,units,0,v1590496113,145.1.1.1,313
2018/2019,"Penticton (CA), British Columbia",2021S0504913,Births,Total - gender,All ages,Persons,249,units,0,v1590496113,145.1.1.1,336
2019/2020,"Penticton (CA), British Columbia",2021S0504913,Births,Total - gender,All ages,Persons,249,units,0,v1590496113,145.1.1.1,298
2020/2021,"Penticton (CA), British Columbia",2021S0504913,Births,Total - gender,All ages,Persons,249,units,0,v1590496113,145.1.1.1,295
2021/2022,"Penticton (CA), British Columbia",2021S0504913,Births,Total - gender,All ages,Persons,249,units,0,v1590496113,145.1.1.1,337
